[08/15/2023-02:04:01] [TRT] [I] [MemUsageChange] Init CUDA: CPU +224, GPU +0, now: CPU 265, GPU 1825 (MiB)
[08/15/2023-02:04:02] [TRT] [I] Loaded engine size: 21 MiB
[08/15/2023-02:04:05] [TRT] [I] [MemUsageChange] Init cuBLAS/cuBLASLt: CPU +155, GPU +464, now: CPU 450, GPU 2424 (MiB)
[08/15/2023-02:04:08] [TRT] [I] [MemUsageChange] Init cuDNN: CPU +240, GPU +674, now: CPU 690, GPU 3098 (MiB)
[08/15/2023-02:04:08] [TRT] [I] [MemUsageChange] TensorRT-managed allocation in engine deserialization: CPU +0, GPU +20, now: CPU 0, GPU 20 (MiB)
[08/15/2023-02:04:08] [TRT] [I] [MemUsageChange] Init cuBLAS/cuBLASLt: CPU +0, GPU +0, now: CPU 669, GPU 3078 (MiB)
[08/15/2023-02:04:08] [TRT] [I] [MemUsageChange] Init cuDNN: CPU +0, GPU +0, now: CPU 669, GPU 3078 (MiB)
[08/15/2023-02:04:09] [TRT] [I] [MemUsageChange] TensorRT-managed allocation in IExecutionContext creation: CPU +0, GPU +32, now: CPU 0, GPU 52 (MiB)
GST_ARGUS: Creating output stream
CONSUMER: Waiting until producer is connected...
GST_ARGUS: Available Sensor modes :
GST_ARGUS: 3264 x 2464 FR = 21.000000 fps Duration = 47619048 ; Analog Gain range min 1.000000, max 10.625000; Exposure Range min 13000, max 683709000;

GST_ARGUS: 3264 x 1848 FR = 28.000001 fps Duration = 35714284 ; Analog Gain range min 1.000000, max 10.625000; Exposure Range min 13000, max 683709000;

GST_ARGUS: 1920 x 1080 FR = 29.999999 fps Duration = 33333334 ; Analog Gain range min 1.000000, max 10.625000; Exposure Range min 13000, max 683709000;

GST_ARGUS: 1640 x 1232 FR = 29.999999 fps Duration = 33333334 ; Analog Gain range min 1.000000, max 10.625000; Exposure Range min 13000, max 683709000;

GST_ARGUS: 1280 x 720 FR = 59.999999 fps Duration = 16666667 ; Analog Gain range min 1.000000, max 10.625000; Exposure Range min 13000, max 683709000;

GST_ARGUS: 1280 x 720 FR = 120.000005 fps Duration = 8333333 ; Analog Gain range min 1.000000, max 10.625000; Exposure Range min 13000, max 683709000;

GST_ARGUS: Running with following settings:
   Camera index = 0 
   Camera mode  = 5 
   Output Stream W = 1280 H = 720 
   seconds to Run    = 0 
   Frame Rate = 120.000005 
GST_ARGUS: Setup Complete, Starting captures for 0 seconds
GST_ARGUS: Starting repeat capture requests.
CONSUMER: Producer has connected; continuing.
bingding: data (3, 640, 640)
bingding: prob (6001, 1, 1)
batch size is 1
Video name: output/raspberry_cam_from_drone_2023-08-15_02.04.10.avi . Frame size: width: 640 , height: 640 , FPS: 120
inference: time->60.04ms, fps: 16.66, total fps: 0.00, frame obj: 6, total obj: 6
inference: time->54.96ms, fps: 18.20, total fps: 4.00, frame obj: 4, total obj: 21284
inference: time->54.58ms, fps: 18.32, total fps: 4.00, frame obj: 3, total obj: 21287
inference: time->54.78ms, fps: 18.25, total fps: 4.00, frame obj: 3, total obj: 21290
inference: time->56.34ms, fps: 17.75, total fps: 4.00, frame obj: 3, total obj: 21293
inference: time->54.85ms, fps: 18.23, total fps: 4.00, frame obj: 3, total obj: 21296
inference: time->55.77ms, fps: 17.93, total fps: 4.00, frame obj: 3, total obj: 21299
inference: time->54.63ms, fps: 18.31, total fps: 4.00, frame obj: 2, total obj: 21301
inference: time->54.45ms, fps: 18.37, total fps: 4.00, frame obj: 3, total obj: 21304
inference: time->54.59ms, fps: 18.32, total fps: 5.00, frame obj: 2, total obj: 21306
inference: time->55.64ms, fps: 17.97, total fps: 4.00, frame obj: 2, total obj: 21308
inference: time->54.76ms, fps: 18.26, total fps: 4.00, frame obj: 2, total obj: 21310
inference: time->55.11ms, fps: 18.14, total fps: 4.00, frame obj: 2, total obj: 21312
inference: time->54.97ms, fps: 18.19, total fps: 4.00, frame obj: 2, total obj: 21314
inference: time->55.24ms, fps: 18.10, total fps: 4.00, frame obj: 4, total obj: 21318
inference: time->55.43ms, fps: 18.04, total fps: 4.00, frame obj: 4, total obj: 21322
inference: time->54.65ms, fps: 18.30, total fps: 4.00, frame obj: 4, total obj: 21326
inference: time->54.46ms, fps: 18.36, total fps: 4.00, frame obj: 3, total obj: 21329
inference: time->54.74ms, fps: 18.27, total fps: 4.00, frame obj: 3, total obj: 21332
inference: time->54.80ms, fps: 18.25, total fps: 4.00, frame obj: 4, total obj: 21336
inference: time->54.68ms, fps: 18.29, total fps: 4.00, frame obj: 6, total obj: 21342
inference: time->56.44ms, fps: 17.72, total fps: 5.00, frame obj: 4, total obj: 21346
inference: time->54.76ms, fps: 18.26, total fps: 4.00, frame obj: 3, total obj: 21349
inference: time->55.03ms, fps: 18.17, total fps: 4.00, frame obj: 2, total obj: 21351
inference: time->54.54ms, fps: 18.34, total fps: 4.00, frame obj: 2, total obj: 21353
inference: time->55.51ms, fps: 18.02, total fps: 4.00, frame obj: 3, total obj: 21356
inference: time->54.72ms, fps: 18.27, total fps: 4.00, frame obj: 2, total obj: 21358
inference: time->54.77ms, fps: 18.26, total fps: 4.00, frame obj: 4, total obj: 21362
inference: time->55.09ms, fps: 18.15, total fps: 4.00, frame obj: 5, total obj: 21367
inference: time->57.54ms, fps: 17.38, total fps: 4.00, frame obj: 4, total obj: 21371
inference: time->56.86ms, fps: 17.59, total fps: 4.00, frame obj: 5, total obj: 21376
inference: time->59.88ms, fps: 16.70, total fps: 4.00, frame obj: 3, total obj: 21379
inference: time->58.28ms, fps: 17.16, total fps: 4.00, frame obj: 4, total obj: 21383
inference: time->58.14ms, fps: 17.20, total fps: 4.00, frame obj: 5, total obj: 21388
inference: time->61.37ms, fps: 16.29, total fps: 4.00, frame obj: 5, total obj: 21393
inference: time->64.71ms, fps: 15.45, total fps: 4.00, frame obj: 5, total obj: 21398
inference: time->55.15ms, fps: 18.13, total fps: 4.00, frame obj: 4, total obj: 21402
inference: time->57.22ms, fps: 17.48, total fps: 4.00, frame obj: 5, total obj: 21407
inference: time->54.87ms, fps: 18.23, total fps: 4.00, frame obj: 4, total obj: 21411
inference: time->54.68ms, fps: 18.29, total fps: 4.00, frame obj: 2, total obj: 21413
inference: time->57.44ms, fps: 17.41, total fps: 4.00, frame obj: 2, total obj: 21415
inference: time->57.78ms, fps: 17.31, total fps: 4.00, frame obj: 4, total obj: 21419
inference: time->58.21ms, fps: 17.18, total fps: 4.00, frame obj: 3, total obj: 21422
inference: time->57.68ms, fps: 17.34, total fps: 4.00, frame obj: 4, total obj: 21426
inference: time->57.84ms, fps: 17.29, total fps: 4.00, frame obj: 5, total obj: 21431
inference: time->54.63ms, fps: 18.30, total fps: 4.00, frame obj: 3, total obj: 21434
inference: time->56.50ms, fps: 17.70, total fps: 4.00, frame obj: 4, total obj: 21438
inference: time->57.98ms, fps: 17.25, total fps: 4.00, frame obj: 3, total obj: 21441
inference: time->57.59ms, fps: 17.36, total fps: 4.00, frame obj: 4, total obj: 21445
inference: time->55.66ms, fps: 17.97, total fps: 4.00, frame obj: 3, total obj: 21448
inference: time->55.66ms, fps: 17.97, total fps: 4.00, frame obj: 5, total obj: 21453
inference: time->54.67ms, fps: 18.29, total fps: 4.00, frame obj: 3, total obj: 21456
inference: time->56.40ms, fps: 17.73, total fps: 4.00, frame obj: 3, total obj: 21459
inference: time->57.28ms, fps: 17.46, total fps: 4.00, frame obj: 3, total obj: 21462
inference: time->54.59ms, fps: 18.32, total fps: 4.00, frame obj: 5, total obj: 21467
inference: time->54.75ms, fps: 18.27, total fps: 4.00, frame obj: 2, total obj: 21469
inference: time->54.62ms, fps: 18.31, total fps: 4.00, frame obj: 2, total obj: 21471
inference: time->54.83ms, fps: 18.24, total fps: 5.00, frame obj: 3, total obj: 21474
inference: time->54.89ms, fps: 18.22, total fps: 4.00, frame obj: 4, total obj: 21478
inference: time->54.63ms, fps: 18.31, total fps: 4.00, frame obj: 4, total obj: 21482
inference: time->54.52ms, fps: 18.34, total fps: 4.00, frame obj: 2, total obj: 21484
inference: time->54.48ms, fps: 18.36, total fps: 4.00, frame obj: 3, total obj: 21487
inference: time->57.15ms, fps: 17.50, total fps: 4.00, frame obj: 5, total obj: 21492
inference: time->54.68ms, fps: 18.29, total fps: 4.00, frame obj: 3, total obj: 21495
inference: time->56.35ms, fps: 17.75, total fps: 4.00, frame obj: 3, total obj: 21498
inference: time->54.58ms, fps: 18.32, total fps: 4.00, frame obj: 3, total obj: 21501
inference: time->55.63ms, fps: 17.98, total fps: 4.00, frame obj: 3, total obj: 21504
inference: time->54.73ms, fps: 18.27, total fps: 4.00, frame obj: 3, total obj: 21507
inference: time->54.59ms, fps: 18.32, total fps: 4.00, frame obj: 4, total obj: 21511
inference: time->54.43ms, fps: 18.37, total fps: 5.00, frame obj: 3, total obj: 21514
inference: time->54.72ms, fps: 18.28, total fps: 4.00, frame obj: 2, total obj: 21516
inference: time->55.60ms, fps: 17.99, total fps: 4.00, frame obj: 3, total obj: 21519
inference: time->55.65ms, fps: 17.97, total fps: 4.00, frame obj: 4, total obj: 21523
inference: time->55.24ms, fps: 18.10, total fps: 4.00, frame obj: 5, total obj: 21528
inference: time->54.81ms, fps: 18.24, total fps: 4.00, frame obj: 5, total obj: 21533
inference: time->54.70ms, fps: 18.28, total fps: 4.00, frame obj: 4, total obj: 21537
inference: time->54.80ms, fps: 18.25, total fps: 4.00, frame obj: 5, total obj: 21542
inference: time->54.59ms, fps: 18.32, total fps: 4.00, frame obj: 4, total obj: 21546
inference: time->54.58ms, fps: 18.32, total fps: 4.00, frame obj: 3, total obj: 21549
inference: time->54.56ms, fps: 18.33, total fps: 4.00, frame obj: 4, total obj: 21553
inference: time->55.29ms, fps: 18.09, total fps: 4.00, frame obj: 4, total obj: 21557
inference: time->54.78ms, fps: 18.25, total fps: 5.00, frame obj: 3, total obj: 21560
inference: time->55.41ms, fps: 18.05, total fps: 4.00, frame obj: 4, total obj: 21564
inference: time->55.00ms, fps: 18.18, total fps: 4.00, frame obj: 4, total obj: 21568
inference: time->55.75ms, fps: 17.94, total fps: 4.00, frame obj: 3, total obj: 21571
inference: time->54.59ms, fps: 18.32, total fps: 4.00, frame obj: 4, total obj: 21575
inference: time->54.65ms, fps: 18.30, total fps: 4.00, frame obj: 4, total obj: 21579
inference: time->54.63ms, fps: 18.31, total fps: 4.00, frame obj: 5, total obj: 21584
inference: time->56.58ms, fps: 17.67, total fps: 4.00, frame obj: 4, total obj: 21588
inference: time->54.68ms, fps: 18.29, total fps: 4.00, frame obj: 2, total obj: 21590
inference: time->54.91ms, fps: 18.21, total fps: 4.00, frame obj: 3, total obj: 21593
inference: time->54.62ms, fps: 18.31, total fps: 4.00, frame obj: 2, total obj: 21595
inference: time->54.51ms, fps: 18.34, total fps: 4.00, frame obj: 2, total obj: 21597
inference: time->54.51ms, fps: 18.35, total fps: 5.00, frame obj: 1, total obj: 21598
inference: time->54.75ms, fps: 18.26, total fps: 4.00, frame obj: 4, total obj: 21602
inference: time->54.78ms, fps: 18.26, total fps: 4.00, frame obj: 3, total obj: 21605
inference: time->54.80ms, fps: 18.25, total fps: 4.00, frame obj: 4, total obj: 21609
inference: time->55.73ms, fps: 17.94, total fps: 4.00, frame obj: 3, total obj: 21612
inference: time->54.63ms, fps: 18.31, total fps: 4.00, frame obj: 3, total obj: 21615
inference: time->55.43ms, fps: 18.04, total fps: 4.00, frame obj: 3, total obj: 21618
inference: time->54.77ms, fps: 18.26, total fps: 4.00, frame obj: 3, total obj: 21621
inference: time->54.81ms, fps: 18.24, total fps: 3.00, frame obj: 3, total obj: 21624
inference: time->55.78ms, fps: 17.93, total fps: 3.00, frame obj: 4, total obj: 21628
inference: time->55.14ms, fps: 18.14, total fps: 4.00, frame obj: 4, total obj: 21632
inference: time->54.77ms, fps: 18.26, total fps: 4.00, frame obj: 5, total obj: 21637
inference: time->56.50ms, fps: 17.70, total fps: 5.00, frame obj: 4, total obj: 21641
inference: time->54.51ms, fps: 18.35, total fps: 4.00, frame obj: 4, total obj: 21645
inference: time->54.63ms, fps: 18.31, total fps: 4.00, frame obj: 4, total obj: 21649
inference: time->54.62ms, fps: 18.31, total fps: 4.00, frame obj: 3, total obj: 21652
inference: time->54.71ms, fps: 18.28, total fps: 4.00, frame obj: 3, total obj: 21655
inference: time->54.73ms, fps: 18.27, total fps: 4.00, frame obj: 4, total obj: 21659
inference: time->54.58ms, fps: 18.32, total fps: 4.00, frame obj: 3, total obj: 21662
inference: time->54.85ms, fps: 18.23, total fps: 4.00, frame obj: 3, total obj: 21665
inference: time->55.59ms, fps: 17.99, total fps: 4.00, frame obj: 4, total obj: 21669
inference: time->55.67ms, fps: 17.96, total fps: 4.00, frame obj: 5, total obj: 21674
inference: time->54.68ms, fps: 18.29, total fps: 4.00, frame obj: 4, total obj: 21678
inference: time->54.84ms, fps: 18.24, total fps: 4.00, frame obj: 5, total obj: 21683
inference: time->54.59ms, fps: 18.32, total fps: 5.00, frame obj: 5, total obj: 21688
inference: time->54.69ms, fps: 18.28, total fps: 4.00, frame obj: 5, total obj: 21693
inference: time->54.63ms, fps: 18.30, total fps: 4.00, frame obj: 4, total obj: 21697
inference: time->56.50ms, fps: 17.70, total fps: 4.00, frame obj: 4, total obj: 21701
inference: time->54.69ms, fps: 18.28, total fps: 4.00, frame obj: 6, total obj: 21707
inference: time->54.72ms, fps: 18.27, total fps: 4.00, frame obj: 4, total obj: 21711
inference: time->54.87ms, fps: 18.22, total fps: 4.00, frame obj: 5, total obj: 21716
inference: time->54.71ms, fps: 18.28, total fps: 4.00, frame obj: 6, total obj: 21722
inference: time->54.83ms, fps: 18.24, total fps: 4.00, frame obj: 4, total obj: 21726
inference: time->54.81ms, fps: 18.25, total fps: 4.00, frame obj: 3, total obj: 21729
inference: time->57.78ms, fps: 17.31, total fps: 4.00, frame obj: 4, total obj: 21733
inference: time->56.37ms, fps: 17.74, total fps: 4.00, frame obj: 3, total obj: 21736
inference: time->60.58ms, fps: 16.51, total fps: 4.00, frame obj: 3, total obj: 21739
inference: time->57.84ms, fps: 17.29, total fps: 4.00, frame obj: 4, total obj: 21743
inference: time->60.48ms, fps: 16.54, total fps: 4.00, frame obj: 3, total obj: 21746
inference: time->60.63ms, fps: 16.49, total fps: 4.00, frame obj: 4, total obj: 21750
inference: time->57.23ms, fps: 17.47, total fps: 4.00, frame obj: 3, total obj: 21753
inference: time->55.40ms, fps: 18.05, total fps: 4.00, frame obj: 3, total obj: 21756
inference: time->54.99ms, fps: 18.19, total fps: 4.00, frame obj: 3, total obj: 21759
inference: time->54.63ms, fps: 18.30, total fps: 4.00, frame obj: 4, total obj: 21763
inference: time->55.35ms, fps: 18.07, total fps: 4.00, frame obj: 3, total obj: 21766
inference: time->57.33ms, fps: 17.44, total fps: 4.00, frame obj: 3, total obj: 21769
inference: time->57.91ms, fps: 17.27, total fps: 4.00, frame obj: 4, total obj: 21773
inference: time->57.83ms, fps: 17.29, total fps: 4.00, frame obj: 4, total obj: 21777
inference: time->57.96ms, fps: 17.25, total fps: 4.00, frame obj: 4, total obj: 21781
inference: time->57.93ms, fps: 17.26, total fps: 4.00, frame obj: 1, total obj: 21782
inference: time->54.58ms, fps: 18.32, total fps: 4.00, frame obj: 3, total obj: 21785
inference: time->54.73ms, fps: 18.27, total fps: 4.00, frame obj: 4, total obj: 21789
inference: time->55.80ms, fps: 17.92, total fps: 4.00, frame obj: 3, total obj: 21792
inference: time->54.80ms, fps: 18.25, total fps: 4.00, frame obj: 4, total obj: 21796
inference: time->54.85ms, fps: 18.23, total fps: 4.00, frame obj: 3, total obj: 21799
inference: time->54.58ms, fps: 18.32, total fps: 4.00, frame obj: 4, total obj: 21803
inference: time->54.74ms, fps: 18.27, total fps: 4.00, frame obj: 3, total obj: 21806
inference: time->55.76ms, fps: 17.94, total fps: 4.00, frame obj: 4, total obj: 21810
inference: time->54.76ms, fps: 18.26, total fps: 4.00, frame obj: 5, total obj: 21815
inference: time->55.68ms, fps: 17.96, total fps: 4.00, frame obj: 3, total obj: 21818
inference: time->54.75ms, fps: 18.26, total fps: 5.00, frame obj: 3, total obj: 21821
inference: time->54.93ms, fps: 18.21, total fps: 4.00, frame obj: 3, total obj: 21824
inference: time->54.71ms, fps: 18.28, total fps: 4.00, frame obj: 4, total obj: 21828
inference: time->55.86ms, fps: 17.90, total fps: 4.00, frame obj: 4, total obj: 21832
inference: time->54.75ms, fps: 18.26, total fps: 4.00, frame obj: 4, total obj: 21836
inference: time->55.76ms, fps: 17.93, total fps: 4.00, frame obj: 4, total obj: 21840
inference: time->54.79ms, fps: 18.25, total fps: 4.00, frame obj: 3, total obj: 21843
inference: time->54.69ms, fps: 18.29, total fps: 4.00, frame obj: 5, total obj: 21848
inference: time->54.77ms, fps: 18.26, total fps: 4.00, frame obj: 3, total obj: 21851
inference: time->55.77ms, fps: 17.93, total fps: 4.00, frame obj: 3, total obj: 21854
inference: time->54.67ms, fps: 18.29, total fps: 4.00, frame obj: 4, total obj: 21858
inference: time->54.82ms, fps: 18.24, total fps: 4.00, frame obj: 4, total obj: 21862
inference: time->54.74ms, fps: 18.27, total fps: 5.00, frame obj: 3, total obj: 21865
inference: time->54.70ms, fps: 18.28, total fps: 4.00, frame obj: 3, total obj: 21868
inference: time->54.57ms, fps: 18.33, total fps: 4.00, frame obj: 3, total obj: 21871
inference: time->54.92ms, fps: 18.21, total fps: 4.00, frame obj: 5, total obj: 21876
inference: time->55.73ms, fps: 17.94, total fps: 4.00, frame obj: 4, total obj: 21880
inference: time->54.75ms, fps: 18.26, total fps: 4.00, frame obj: 4, total obj: 21884
inference: time->54.57ms, fps: 18.33, total fps: 4.00, frame obj: 4, total obj: 21888
inference: time->54.80ms, fps: 18.25, total fps: 4.00, frame obj: 4, total obj: 21892
inference: time->55.06ms, fps: 18.16, total fps: 4.00, frame obj: 2, total obj: 21894
inference: time->54.79ms, fps: 18.25, total fps: 4.00, frame obj: 5, total obj: 21899
inference: time->54.70ms, fps: 18.28, total fps: 4.00, frame obj: 3, total obj: 21902
inference: time->55.30ms, fps: 18.08, total fps: 4.00, frame obj: 4, total obj: 21906
inference: time->54.54ms, fps: 18.34, total fps: 5.00, frame obj: 4, total obj: 21910
inference: time->55.95ms, fps: 17.87, total fps: 4.00, frame obj: 3, total obj: 21913
inference: time->54.86ms, fps: 18.23, total fps: 4.00, frame obj: 3, total obj: 21916
inference: time->54.61ms, fps: 18.31, total fps: 4.00, frame obj: 5, total obj: 21921
inference: time->55.70ms, fps: 17.95, total fps: 4.00, frame obj: 3, total obj: 21924
inference: time->56.53ms, fps: 17.69, total fps: 4.00, frame obj: 4, total obj: 21928
inference: time->55.58ms, fps: 17.99, total fps: 4.00, frame obj: 4, total obj: 21932
inference: time->54.72ms, fps: 18.28, total fps: 4.00, frame obj: 2, total obj: 21934
inference: time->54.70ms, fps: 18.28, total fps: 4.00, frame obj: 4, total obj: 21938
inference: time->54.65ms, fps: 18.30, total fps: 4.00, frame obj: 4, total obj: 21942
inference: time->54.92ms, fps: 18.21, total fps: 4.00, frame obj: 3, total obj: 21945
inference: time->54.82ms, fps: 18.24, total fps: 4.00, frame obj: 4, total obj: 21949
inference: time->54.68ms, fps: 18.29, total fps: 5.00, frame obj: 4, total obj: 21953
inference: time->55.56ms, fps: 18.00, total fps: 4.00, frame obj: 2, total obj: 21955
inference: time->54.37ms, fps: 18.39, total fps: 4.00, frame obj: 2, total obj: 21957
inference: time->54.42ms, fps: 18.38, total fps: 4.00, frame obj: 3, total obj: 21960
inference: time->54.99ms, fps: 18.19, total fps: 4.00, frame obj: 3, total obj: 21963
inference: time->54.97ms, fps: 18.19, total fps: 4.00, frame obj: 2, total obj: 21965
inference: time->55.03ms, fps: 18.17, total fps: 4.00, frame obj: 6, total obj: 21971
inference: time->54.74ms, fps: 18.27, total fps: 4.00, frame obj: 3, total obj: 21974
inference: time->56.27ms, fps: 17.77, total fps: 4.00, frame obj: 3, total obj: 21977
inference: time->54.52ms, fps: 18.34, total fps: 4.00, frame obj: 2, total obj: 21979
inference: time->54.66ms, fps: 18.29, total fps: 4.00, frame obj: 4, total obj: 21983
inference: time->54.55ms, fps: 18.33, total fps: 4.00, frame obj: 5, total obj: 21988
inference: time->54.67ms, fps: 18.29, total fps: 5.00, frame obj: 3, total obj: 21991
inference: time->54.72ms, fps: 18.27, total fps: 4.00, frame obj: 3, total obj: 21994
inference: time->54.83ms, fps: 18.24, total fps: 4.00, frame obj: 3, total obj: 21997
inference: time->54.79ms, fps: 18.25, total fps: 4.00, frame obj: 4, total obj: 22001
inference: time->54.71ms, fps: 18.28, total fps: 4.00, frame obj: 5, total obj: 22006
inference: time->54.51ms, fps: 18.35, total fps: 4.00, frame obj: 2, total obj: 22008
inference: time->56.66ms, fps: 17.65, total fps: 4.00, frame obj: 5, total obj: 22013
inference: time->56.71ms, fps: 17.63, total fps: 4.00, frame obj: 2, total obj: 22015
inference: time->56.05ms, fps: 17.84, total fps: 4.00, frame obj: 3, total obj: 22018
inference: time->54.87ms, fps: 18.22, total fps: 4.00, frame obj: 3, total obj: 22021
inference: time->55.80ms, fps: 17.92, total fps: 4.00, frame obj: 5, total obj: 22026
inference: time->54.79ms, fps: 18.25, total fps: 4.00, frame obj: 2, total obj: 22028
inference: time->54.86ms, fps: 18.23, total fps: 5.00, frame obj: 3, total obj: 22031
inference: time->55.46ms, fps: 18.03, total fps: 4.00, frame obj: 4, total obj: 22035
inference: time->54.59ms, fps: 18.32, total fps: 4.00, frame obj: 5, total obj: 22040
inference: time->54.49ms, fps: 18.35, total fps: 4.00, frame obj: 3, total obj: 22043
inference: time->54.67ms, fps: 18.29, total fps: 4.00, frame obj: 3, total obj: 22046
inference: time->55.85ms, fps: 17.91, total fps: 4.00, frame obj: 3, total obj: 22049
inference: time->54.80ms, fps: 18.25, total fps: 4.00, frame obj: 3, total obj: 22052
inference: time->55.03ms, fps: 18.17, total fps: 4.00, frame obj: 5, total obj: 22057
inference: time->54.89ms, fps: 18.22, total fps: 4.00, frame obj: 2, total obj: 22059
inference: time->54.53ms, fps: 18.34, total fps: 4.00, frame obj: 4, total obj: 22063
inference: time->54.71ms, fps: 18.28, total fps: 4.00, frame obj: 3, total obj: 22066
inference: time->54.53ms, fps: 18.34, total fps: 4.00, frame obj: 2, total obj: 22068
inference: time->54.69ms, fps: 18.29, total fps: 5.00, frame obj: 2, total obj: 22070
inference: time->54.71ms, fps: 18.28, total fps: 4.00, frame obj: 4, total obj: 22074
inference: time->55.50ms, fps: 18.02, total fps: 4.00, frame obj: 4, total obj: 22078
inference: time->54.89ms, fps: 18.22, total fps: 4.00, frame obj: 3, total obj: 22081
inference: time->54.72ms, fps: 18.28, total fps: 4.00, frame obj: 4, total obj: 22085
inference: time->56.70ms, fps: 17.64, total fps: 4.00, frame obj: 5, total obj: 22090
inference: time->54.60ms, fps: 18.32, total fps: 4.00, frame obj: 4, total obj: 22094
inference: time->55.55ms, fps: 18.00, total fps: 4.00, frame obj: 4, total obj: 22098
inference: time->54.54ms, fps: 18.34, total fps: 4.00, frame obj: 3, total obj: 22101
inference: time->54.77ms, fps: 18.26, total fps: 4.00, frame obj: 3, total obj: 22104
inference: time->56.35ms, fps: 17.75, total fps: 4.00, frame obj: 4, total obj: 22108
inference: time->55.87ms, fps: 17.90, total fps: 4.00, frame obj: 2, total obj: 22110
inference: time->54.87ms, fps: 18.23, total fps: 5.00, frame obj: 4, total obj: 22114
inference: time->54.83ms, fps: 18.24, total fps: 4.00, frame obj: 3, total obj: 22117
